draw,chain,player_id,serve_period,region,mu_x,mu_y,tau_x,tau_y,rho,alpha,court,strategy
69,1,4,2,3,5.8054648,-0.2177815,1.0693752,0.58489173,0.27644754,3.1433182,Ad,T
70,1,4,2,3,6.6014735,-0.68350198,1.2107407,0.52923663,-0.35950568,3.3104476,Ad,T
71,1,4,2,3,5.4703641,0.039703889,0.96981078,0.57598487,-0.59601208,3.5983146,Ad,T
72,1,4,2,3,5.8508562,-0.24997581,1.1120847,0.52174498,-0.46972049,4.864974,Ad,T
73,1,4,2,3,5.8028494,0.020178468,0.95085056,0.58454789,-0.26516209,3.8466318,Ad,T
74,1,4,2,3,5.8760092,-0.24514154,1.1496602,0.56931766,-0.2296314,3.9251535,Ad,T
75,1,4,2,3,5.6421736,-0.37342391,1.0210985,0.55614097,-0.35166713,3.9507214,Ad,T
76,1,4,2,3,6.1627537,-0.37143857,1.0979703,0.56879471,-0.42353551,3.9777908,Ad,T
77,1,4,2,3,6.0687791,-0.12007849,1.2733335,0.51217389,-0.21450071,4.1473986,Ad,T
78,1,4,2,3,6.0710277,-0.31643268,1.2053227,0.52064656,-0.51977811,2.7865335,Ad,T
79,1,4,2,3,5.8096949,0.16621653,0.99645868,0.6507242,-0.61376872,3.8693791,Ad,T
80,1,4,2,3,6.2590337,-0.09777288,0.99397539,0.51309582,-0.30528344,4.2012615,Ad,T
81,1,4,2,3,6.1181635,-0.39371983,0.96092124,0.51587775,-0.28101408,3.510187,Ad,T
82,1,4,2,3,5.3530997,-0.22539901,1.0273868,0.47465061,-0.22722705,4.628841,Ad,T
83,1,4,2,3,5.8088392,-0.28446136,0.94107515,0.47483529,-0.28620471,3.1173148,Ad,T
84,1,4,2,3,6.2963355,-0.31022629,1.0581364,0.49055883,-0.46684717,3.0783214,Ad,T
85,1,4,2,3,5.9669776,-0.48643981,0.9349535,0.49956794,-0.3236671,3.4910469,Ad,T
86,1,4,2,3,5.8182704,-0.091911076,1.0145782,0.85481289,-0.32919718,3.4117357,Ad,T
87,1,4,2,3,5.6825865,-0.69850044,1.0591307,0.5642547,-0.29200531,3.2469792,Ad,T
88,1,4,2,3,6.4031814,-0.39209301,1.168666,0.49460941,-0.4397357,3.8808367,Ad,T
89,1,4,2,3,6.0440774,-0.73841644,1.2003414,0.61137683,-0.59178844,4.8205387,Ad,T
90,1,4,2,3,5.6420294,-0.11550625,1.1125601,0.62372329,0.33277362,3.9610446,Ad,T
91,1,4,2,3,5.6561718,-0.27265569,1.3547577,0.62263367,-0.20398632,3.622595,Ad,T
92,1,4,2,3,5.0849869,-0.069800747,1.033595,0.63613316,-0.52670171,4.1847046,Ad,T
93,1,4,2,3,6.1761219,-0.24350961,1.1160646,0.52257617,0.13951398,4.2434267,Ad,T
94,1,4,2,3,5.2049907,0.38253974,1.1021865,0.57192597,-0.23801993,2.9605537,Ad,T
95,1,4,2,3,5.323198,-0.57209273,0.81341462,0.56009215,-0.2583069,3.1594166,Ad,T
96,1,4,2,3,5.6888356,-0.47077841,1.1488298,0.61226199,-0.35477892,2.7969576,Ad,T
97,1,4,2,3,5.7825552,-0.35021142,1.1378618,0.61493146,-0.2520923,4.0068646,Ad,T
98,1,4,2,3,5.9791011,-0.24424837,0.92999423,0.48417051,-0.093850393,3.7409153,Ad,T
99,1,4,2,3,5.6421306,-0.31952814,0.99962463,0.60947245,-0.36441564,2.6076736,Ad,T
100,1,4,2,3,5.783121,-0.28094305,0.93758642,0.48980672,-0.19644317,4.1382205,Ad,T
101,1,4,2,3,6.329561,0.092939017,1.149443,0.76359109,-0.44683127,3.7534713,Ad,T
102,1,4,2,3,6.5756093,0.076049767,1.1438812,0.56601204,0.15693342,3.5925629,Ad,T
103,1,4,2,3,6.1735578,0.29754987,1.1949434,0.65510627,-0.15781674,3.3460325,Ad,T
104,1,4,2,3,5.7903049,-0.048526369,1.0048982,0.51408076,-0.51765813,3.8654488,Ad,T
105,1,4,2,3,6.3017408,-0.21346922,0.97230503,0.4635618,-0.17756011,4.0097856,Ad,T
106,1,4,2,3,6.0452812,-0.21757114,1.011616,0.48641994,-0.57535578,3.244665,Ad,T
107,1,4,2,3,5.2867827,-0.44319224,1.171237,0.61171287,-0.16059855,3.1840613,Ad,T
108,1,4,2,3,5.9360116,0.099228799,0.95960152,0.50254998,-0.13556606,2.6949459,Ad,T
109,1,4,2,3,5.5877103,-0.11736616,1.0622632,0.63636403,-0.36968684,3.1119928,Ad,T
110,1,4,2,3,5.7850621,-0.59319977,1.3128103,0.49630828,-0.19862784,3.8472881,Ad,T
111,1,4,2,3,5.6084704,-0.3654401,0.79755142,0.57204047,0.21343041,4.0889948,Ad,T
112,1,4,2,3,6.4433598,-0.41517284,1.3123935,0.60042862,-0.0097602101,3.8887249,Ad,T
113,1,4,2,3,5.5546901,-0.30360068,0.9016153,0.5871458,-0.054547288,3.7473949,Ad,T
114,1,4,2,3,6.2029768,-0.33598333,1.094084,0.55163303,0.36918776,4.4951496,Ad,T
115,1,4,2,3,6.6516269,-0.18744306,1.2234686,0.55329377,-0.2851197,3.661558,Ad,T
116,1,4,2,3,6.3184688,-0.19048699,1.1013461,0.63317993,-0.34153133,3.7469046,Ad,T
117,1,4,2,3,5.8530064,-0.27874113,0.93244498,0.54274038,0.010933376,3.5116491,Ad,T
118,1,4,2,3,5.6730851,-0.51233677,1.2438982,0.56596214,-0.61312115,3.6939905,Ad,T
119,1,4,2,3,5.842395,-0.2475086,1.1646646,0.49975903,-0.82500182,4.1627549,Ad,T
120,1,4,2,3,5.8226863,-0.0058305491,0.96088272,0.54280445,-0.41695336,3.5315016,Ad,T
121,1,4,2,3,6.1088404,-0.06774272,1.2486997,0.50950193,-0.54771804,2.6791867,Ad,T
122,1,4,2,3,6.200135,-0.45881086,1.0630159,0.56554605,-0.15340331,2.9542056,Ad,T
123,1,4,2,3,5.654977,0.037753235,1.0387515,0.57760812,-0.074627134,3.1830594,Ad,T
124,1,4,2,3,6.0736767,-0.35745883,1.1706203,0.57257816,-0.16647834,4.5494525,Ad,T
125,1,4,2,3,5.6790899,-0.31685095,1.1140119,0.57653092,0.31628108,3.0432836,Ad,T
126,1,4,2,3,6.3522373,-0.49248845,1.0638911,0.54884023,-0.097455423,2.8445306,Ad,T
127,1,4,2,3,5.8618154,-0.74574047,1.1542723,0.56158194,-0.38025878,3.170819,Ad,T
128,1,4,2,3,6.2805835,-0.48119219,1.3407942,0.56781458,-0.018258568,3.5391789,Ad,T
129,1,4,2,3,6.0123126,0.31865586,1.0625474,0.6184581,0.049090637,3.5296089,Ad,T
130,1,4,2,3,5.9027377,-0.018239583,1.1087843,0.4989088,-0.63504764,3.4517199,Ad,T
131,1,4,2,3,5.5186361,-0.49942469,1.0838138,0.66891662,-0.29339628,3.1859017,Ad,T
132,1,4,2,3,5.4159359,-0.32106383,0.99583947,0.56025909,-0.61169688,4.1978758,Ad,T
133,1,4,2,3,6.3793208,-0.1046681,1.0167071,0.53531033,-0.071611302,3.6151587,Ad,T
134,1,4,2,3,6.0096033,-0.36260621,1.0763573,0.7083113,-0.49715562,3.5961098,Ad,T
135,1,4,2,3,6.0066233,-0.144986,0.98264873,0.45012752,-0.3067389,3.3010833,Ad,T
136,1,4,2,3,5.7136636,-0.14789909,1.1904016,0.47464144,-0.60920263,3.1558447,Ad,T
137,1,4,2,3,5.9592701,-0.28323376,0.97217629,0.53076028,-0.5477018,3.9648047,Ad,T
138,1,4,2,3,6.1757532,-0.082565326,0.97995659,0.55692189,-0.030832369,3.2783072,Ad,T
139,1,4,2,3,6.1472473,-0.32692068,1.0887114,0.62341798,-0.28925399,3.9610135,Ad,T
140,1,4,2,3,5.6691076,-0.2303377,1.0834736,0.52341185,-0.043493906,3.4925169,Ad,T
141,1,4,2,3,6.0556735,-0.5813658,1.3240237,0.52984108,0.039987035,3.7594006,Ad,T
142,1,4,2,3,5.2288951,-0.68941514,1.1306532,0.5185347,-0.15678385,4.055247,Ad,T
143,1,4,2,3,6.3597942,-0.060344758,0.80956565,0.47534365,-0.070479914,3.3868467,Ad,T
144,1,4,2,3,5.9686186,-0.19151331,1.0657636,0.58795793,-0.41293124,3.3181823,Ad,T
145,1,4,2,3,5.1132009,-0.23481677,1.2073418,0.54360105,-0.54948594,3.5155483,Ad,T
146,1,4,2,3,6.1522817,-0.45497771,1.1026543,0.49578613,-0.19081744,3.9304824,Ad,T
147,1,4,2,3,6.4208002,-0.62067467,1.2797617,0.48913754,0.10395997,2.6493603,Ad,T
148,1,4,2,3,5.7942673,-0.24088904,1.1681204,0.53970868,-0.71738822,3.0815623,Ad,T
149,1,4,2,3,5.6261698000000004,-0.32223865,1.1601074,0.60774689,-0.60348845,4.3023978,Ad,T
150,1,4,2,3,5.6136583,-0.37429949,1.0572599,0.58755163,-0.12439429,3.7223681,Ad,T
151,1,4,2,3,6.1925521,-0.2052324,1.2153001,0.59171323,-0.57655187,3.0629986,Ad,T
152,1,4,2,3,5.5863001,0.023192473,1.1585203,0.55681832,-0.31411339,4.5621779,Ad,T
153,1,4,2,3,5.6138277,-0.38087599,1.270521,0.58165328,-0.38425433,3.7057197,Ad,T
154,1,4,2,3,5.4883635,-0.42450536,1.0742023,0.60174923,-0.18010271,3.6843588,Ad,T
155,1,4,2,3,5.8661983,-0.49103517,1.1192038,0.40848758,-0.24219151,4.3169332,Ad,T
156,1,4,2,3,5.6317672,0.26092838,0.9612402,0.54904009,0.041178705,3.5557707,Ad,T
157,1,4,2,3,6.6034221,-0.17225979,1.0346593,0.49629701,-0.28146071,4.2408675,Ad,T
158,1,4,2,3,5.6613975,0.33470997,1.4137016,0.50761714,-0.71461261,3.6427844,Ad,T
159,1,4,2,3,5.7554857,-0.43245047,0.92887809,0.58306547,-0.32486232,3.4349957,Ad,T
160,1,4,2,3,6.8958871,-0.32118149,1.3102732,0.44910206,-0.50875343,4.2570403,Ad,T
161,1,4,2,3,5.8750188,-0.35961411,1.0320685,0.55068672,-0.25487729,3.7902522,Ad,T
162,1,4,2,3,5.2837336,-0.037185496,1.101393,0.4918864,0.056143065,3.2248228,Ad,T
163,1,4,2,3,5.7194965,0.39390779,1.0077553,0.61802439,-0.34257855,3.5576247,Ad,T
164,1,4,2,3,5.7195722,-0.31883673,0.96578474,0.4431695,-0.29586,3.4966464,Ad,T
165,1,4,2,3,5.8508312,0.13534368,1.14986,0.70578961,-0.35115275,3.7215297,Ad,T
166,1,4,2,3,5.8033653,-0.30106817,1.0218813,0.66263951,-0.28760021,3.4283649,Ad,T
167,1,4,2,3,5.8074346,0.03669103,1.1048903,0.70356438,0.043953575,4.2715704,Ad,T
168,1,4,2,3,5.5999742,0.21698123,0.95531559,0.50003237,-0.61070565,4.3696249,Ad,T
169,1,4,2,3,5.7913834,-0.60915057,0.99198977,0.64944924,-0.16337983,4.0089718,Ad,T
170,1,4,2,3,5.3834912,-0.015235182,1.3697487,0.56614141,-0.65468264,3.5349431,Ad,T
171,1,4,2,3,5.7171216,-0.059221137,1.3052387,0.64201639,-0.1069164,3.3967294,Ad,T
172,1,4,2,3,5.6072505,0.033181669,1.0277207,0.631432,-0.46100702,4.281081,Ad,T
173,1,4,2,3,5.8668612,-0.082178048,1.2357798,0.55069377,-0.20863376,3.6365691,Ad,T
174,1,4,2,3,6.052934,-0.68131096,1.0640474,0.54483014,-0.377485,4.1438527,Ad,T
175,1,4,2,3,5.7036243,-0.11694884,1.2299502,0.59366078,0.14457593999999999,3.3005269,Ad,T
176,1,4,2,3,6.0274348,-0.45003613,1.0040254,0.48579508,-0.09406248,3.7326322,Ad,T
177,1,4,2,3,5.5949989,-0.34231198,0.99294235,0.54346387,-0.45290356,3.5456177,Ad,T
178,1,4,2,3,5.7552991,0.022864363,1.3162083,0.60628821,-0.49379187,4.1477918,Ad,T
179,1,4,2,3,6.133034,-0.59863936,0.98582312,0.64230964,0.073545278,4.6105715,Ad,T
180,1,4,2,3,5.984043,0.1062395,1.110086,0.4776064,-0.33775368,3.6007758,Ad,T
181,1,4,2,3,5.4204535,-0.29573938,0.92487906,0.50309457,-0.38568357,3.0613513,Ad,T
182,1,4,2,3,6.0181544,-0.011626283,1.0335513,0.8223685,0.065384105,3.5102415,Ad,T
183,1,4,2,3,5.9727066,-0.49438642,1.5997829,0.46027627,-0.48837152,3.4217928,Ad,T
184,1,4,2,3,5.3284582,-0.25718057,1.2809122,0.54411567,-0.28594892,3.2560309,Ad,T
185,1,4,2,3,5.7817946,-0.19410094,0.91972489,0.51825178,0.12859615,3.5531753,Ad,T
186,1,4,2,3,6.6037266,-0.40944168,1.1265371,0.49930702,-0.44200775,4.5276366,Ad,T
187,1,4,2,3,6.1372223,-0.53267433,1.093581,0.72270874,0.039336409,3.3041462,Ad,T
188,1,4,2,3,5.7842859,-0.59164268,1.1738912,0.55654137,-0.14529059,3.4774316,Ad,T
189,1,4,2,3,6.2081291,0.15318725,1.1466279,0.53044138,0.69985459,3.8715923,Ad,T
190,1,4,2,3,6.1172529,-0.6953853,0.94634097,0.71476662,-0.44212292,4.2447284,Ad,T
191,1,4,2,3,5.6245122,-0.20233776,1.0573986,0.56071838,-0.43577947,3.7540515,Ad,T
192,1,4,2,3,6.5836176,0.006110008,1.0751589,0.65740453,-0.63979596,3.6868174,Ad,T
193,1,4,2,3,5.2861202,-0.17851671,1.0281969,0.50541687,-0.51744497,3.8158006,Ad,T
194,1,4,2,3,6.6728934,-0.025129043,1.0331779,0.49773,0.26233982,3.1416666,Ad,T
195,1,4,2,3,5.4572808,-0.190244,1.1378197,0.5170642,-0.20255695,4.1334586,Ad,T
196,1,4,2,3,5.7203637,-0.23035359,0.96195643,0.64379154,-0.16820839,3.7702022,Ad,T
197,1,4,2,3,5.8288615,-0.065425012,1.0173701,0.51820334,-0.24587865,3.8216766,Ad,T
198,1,4,2,3,6.1506663,-0.30389265,1.1286759,0.56939555,-0.15199006,3.7068568,Ad,T
199,1,4,2,3,6.1390976,-0.36610674,1.2230489,0.61258566,0.20227525,3.7900331,Ad,T
200,1,4,2,3,6.1447094,0.0072994128,1.1167857,0.50284469,-0.26405046,3.3893817999999998,Ad,T
201,1,4,2,3,6.3623051,-0.50064966,1.1617287,0.52547834,-0.82395349,3.1592599,Ad,T
202,1,4,2,3,5.7241479,-0.42044956,1.2585116,0.62667375,-0.45482103,4.1990172,Ad,T
203,1,4,2,3,5.6332689,0.014929247,0.86544568,0.70085199,-0.57906022,2.9124319,Ad,T
204,1,4,2,3,5.3416627,-0.17411302,1.0674459,0.50859966,-0.55645099,4.0155906,Ad,T
205,1,4,2,3,6.278094,-0.25449325,1.0056232,0.48307635,-0.32576613,2.4733764,Ad,T
206,1,4,2,3,5.5724071,-0.1471361,1.1680101,0.58397785,-0.46228401,3.7707116,Ad,T
207,1,4,2,3,6.4684216,-0.0095659468,1.1283651,0.56936083,-0.088090973,2.7917277,Ad,T
208,1,4,2,3,5.2644485,0.18581981,1.182109,0.62479611,-0.43787549,3.9828497,Ad,T
209,1,4,2,3,5.9834797,-0.057875001,1.1259344,0.57668341,0.1968478,3.1967503,Ad,T
210,1,4,2,3,4.9927659,-0.20647686,1.0195215,0.52763118,0.19262417,3.8501649,Ad,T
211,1,4,2,3,6.316039,-0.33091005,1.2858785,0.41236091,-0.5972652,3.8941998,Ad,T
212,1,4,2,3,4.9972793,-0.22425396,1.0800785,0.53859868,-0.60029255,3.0095574,Ad,T
213,1,4,2,3,5.7532013,-0.21007786,1.1170648,0.51496525,-0.3383297,4.21516,Ad,T
214,1,4,2,3,6.6934989,-0.73587416,1.005849,0.50225049,-0.51821604,3.4355844,Ad,T
215,1,4,2,3,6.1150667,-0.36997274,1.1133719,0.63935607,-0.30167349,3.0410817,Ad,T
216,1,4,2,3,5.9902378,-0.33851871,0.96647271,0.49581911,-0.76251161,2.9731685,Ad,T
217,1,4,2,3,5.4166316,-0.28068457,1.0818925,0.67466347,-0.55837115,2.8275621,Ad,T
218,1,4,2,3,6.6526533,-0.086844104,1.178241,0.58815105,-0.1869009,3.6067175,Ad,T
219,1,4,2,3,6.3135349,-0.24824803,1.0933872,0.56598731,-0.43325188,3.5400883,Ad,T
220,1,4,2,3,6.4237474,-0.10484692,1.1562323,0.58172388,-0.49555111,3.8902373,Ad,T
221,1,4,2,3,5.3229424,0.499445,1.1256097,0.62159931,-0.25845279,3.231892,Ad,T
222,1,4,2,3,6.1033799,-0.40263566,1.4725098,0.54685427,-0.55593514,4.109845,Ad,T
223,1,4,2,3,6.4515531,-0.13867041,1.1205678,0.55948445,-0.3997053,3.4277011,Ad,T
224,1,4,2,3,6.3477746,0.16672117,0.96632937,0.55231271,-0.28541467,3.6924737,Ad,T
225,1,4,2,3,5.630187,-0.29579123,1.0379515,0.48306982,-0.23280782,3.72719,Ad,T
226,1,4,2,3,5.7666448,-0.31996464,0.89187996,0.48216525,-0.12278235,3.655034,Ad,T
227,1,4,2,3,6.5089113,-0.26334651,1.0535371,0.63304854,-0.22126803,3.2050835,Ad,T
228,1,4,2,3,5.7773778,-0.31898643,1.2098837,0.53865507,-0.32237805,3.2781052,Ad,T
229,1,4,2,3,6.1077838,-0.41916277,1.0548183,0.62324839,-0.37406999,4.0570689,Ad,T
230,1,4,2,3,6.6469584,-0.11699368,1.1946934,0.47911679,-0.4810308,3.136727,Ad,T
231,1,4,2,3,5.3636063,-0.20327281,1.0031563,0.54518427,-0.36906597,2.8398833,Ad,T
232,1,4,2,3,6.4559773,-0.27884818,1.018015,0.56679242,-0.14935487,4.1786973,Ad,T
233,1,4,2,3,5.5814324,-0.82803588,1.1436584,0.57552326,-0.21883526,3.1764051,Ad,T
234,1,4,2,3,5.9308181,-0.093325179,0.87174814,0.63820377,-0.11527519,4.2331468,Ad,T
235,1,4,2,3,5.385232,-0.09085488,0.99313731,0.45071257,-0.37899104,3.4397746,Ad,T
236,1,4,2,3,5.8095432,-0.48141899,1.0415116,0.51687807,-0.34710109,3.6499251,Ad,T
237,1,4,2,3,5.9122346,-0.39826515,1.1401516,0.4713158,-0.63176936,3.9486101,Ad,T
238,1,4,2,3,5.3591302,-0.083678655,1.2792835,0.6024473,-0.66756598,3.1626362,Ad,T
239,1,4,2,3,6.5242081,-0.69336055,1.0730183,0.52381451,-0.34429744,3.7565859,Ad,T
240,1,4,2,3,5.4277207,-0.34128489,0.98144246,0.63877364,-0.39860241,4.684048,Ad,T
241,1,4,2,3,6.0947286,-0.20350306,1.5230147,0.65134192,-0.37166949,3.5927072,Ad,T
242,1,4,2,3,5.9958208,-0.024191946,1.1454805,0.53920476,-0.25976755,3.6403957,Ad,T
243,1,4,2,3,5.28634,-0.29566625,0.96346495,0.36073838,-0.089132696,3.8624329,Ad,T
244,1,4,2,3,6.010461,-0.46702123,1.1190102,0.53025415,-0.40983665,4.2429057,Ad,T
245,1,4,2,3,5.831635,-0.3823091,0.84883966,0.59661811,-0.25335316,3.8475065,Ad,T
246,1,4,2,3,6.7525567,0.34207554,0.99174228,0.5497937,-0.25486565,3.6637848,Ad,T
247,1,4,2,3,5.8708116,0.1969975,1.0744538,0.54216659,-0.26873355,3.7977468,Ad,T
248,1,4,2,3,5.9595735,-0.18326657,1.0307152,0.63003922,-0.34467513,3.5807171,Ad,T
249,1,4,2,3,5.7985138,-0.4823402,1.3610883,0.53612906,0.0070020697,3.3958932,Ad,T
250,1,4,2,3,5.6841266,-0.13176981,1.1017562,0.68539394,0.070756592,3.1848498,Ad,T
251,2,4,2,3,6.1715101,-0.12345812,1.2187078,0.53715041,-0.47922492,3.84152,Ad,T
252,2,4,2,3,6.1644189,-0.31105624,1.0789006,0.52042833,-0.47241888,4.1528555,Ad,T
253,2,4,2,3,6.0922958,-0.71347808,1.0358806,0.63411851,-0.6101795,3.8835406,Ad,T
254,2,4,2,3,5.1758131,-0.376532,0.94353105,0.43960161,0.23832332,3.9411487,Ad,T
255,2,4,2,3,6.1270138,0.116676,1.0990088,0.55396415,-0.16826439,3.6894003,Ad,T
256,2,4,2,3,6.1599168,-0.6940668,1.0999003,0.67640255,-0.095524462,3.5658243,Ad,T
257,2,4,2,3,5.5575391,0.10334651,0.98171061,0.68175343,-0.27694691,3.0513835,Ad,T
258,2,4,2,3,5.9281674,-0.042791768,1.1211737,0.6544206,-0.14417806,3.4417476,Ad,T
259,2,4,2,3,5.8600918,-0.3680294,1.1568006,0.57916045,-0.31408798,3.1374619,Ad,T
260,2,4,2,3,6.0131705,0.32692433,0.87635049,0.60537401,-0.39107003,2.6996943,Ad,T
261,2,4,2,3,6.6383061,-0.11470424,1.2091483,0.49047978,-0.1151795,3.5010876,Ad,T
262,2,4,2,3,5.4759708,0.10313894,0.83543435,0.46430353,-0.15197318,4.1486355,Ad,T
263,2,4,2,3,6.4967736,-0.14274404,1.2074714,0.62521126,0.059424637,4.3367637,Ad,T
264,2,4,2,3,6.1897232,-0.61358362,0.94883203,0.52362654,-0.53223133,3.565998,Ad,T
265,2,4,2,3,6.352683,-0.41647642,1.1564294,0.58179076,-0.38676576,3.3558653,Ad,T
266,2,4,2,3,5.4509047,0.033562272,1.2541583,0.54147672,-0.49626205,3.3094383,Ad,T
267,2,4,2,3,5.3542694,-0.25934232,0.95290804,0.52726397,-0.26704796,3.8994405,Ad,T
268,2,4,2,3,6.0130244,-0.51911148,1.010614,0.5257076,-0.45724082,3.7005658,Ad,T
269,2,4,2,3,6.0603486,-0.39125962,0.82519159,0.46381665,0.0053883384,4.5391303,Ad,T
270,2,4,2,3,6.6064634,-0.57350846,0.95640143,0.48521943,-0.25545028,3.4899682,Ad,T
271,2,4,2,3,6.31034,-0.40587625,1.2194156,0.47080900999999997,-0.4732139,3.5256779,Ad,T
272,2,4,2,3,5.5744404,-0.14556427,1.1673087,0.5110108,-0.65798415,4.0261003,Ad,T
273,2,4,2,3,5.3695864,-0.10926396,0.98149438,0.58937818,-0.42389289,3.3249029,Ad,T
274,2,4,2,3,5.5736621,-0.14875292,0.9888112,0.51975563,-0.22310683,3.8677929,Ad,T
275,2,4,2,3,5.8422745,-0.45848795,0.99463906,0.50119065,-0.38566647,3.4574957,Ad,T
276,2,4,2,3,6.0808106,0.33151301,1.0150295,0.59977082,0.64125532,4.0444021,Ad,T
277,2,4,2,3,6.1295416,0.021043796,1.0691453,0.60652566,0.019422547,2.9767031,Ad,T
278,2,4,2,3,5.8521794,-0.61398841,0.94315494,0.65262186,-0.21024723,3.2759251,Ad,T
279,2,4,2,3,5.458208,0.097949641,0.94453918,0.58711794,-0.6892598,4.3260468,Ad,T
280,2,4,2,3,5.532315,-0.53213455,0.91136348,0.67079723,-0.045521644,3.4345896,Ad,T
281,2,4,2,3,5.8711809,-0.23692858,1.0606148,0.51904683,-0.20860754,4.0539492,Ad,T
282,2,4,2,3,5.8094202,0.14199152,0.98239368,0.45803773,-0.3502278,4.151306,Ad,T
283,2,4,2,3,6.1649673,-0.63667752,0.99374498,0.57885517,-0.52262749,3.8206822,Ad,T
284,2,4,2,3,5.6510138,-0.1072024,1.0682392,0.388521,-0.24614124,3.952211,Ad,T
285,2,4,2,3,5.9081738,0.21192975,0.98138119,0.54955259,-0.42909669,3.0351483,Ad,T
286,2,4,2,3,5.49243,-0.55214913,1.0217134,0.55676007,-0.38424398,4.3067794,Ad,T
287,2,4,2,3,5.4478081,0.021840964,1.0477067,0.61175484,-0.60259591,3.337733,Ad,T
288,2,4,2,3,5.2868272,-0.079743149,1.1571056,0.5341841,-0.50944654,3.666482,Ad,T
289,2,4,2,3,5.6856735,-0.10466514,1.0015658,0.50200049,-0.62710874,3.6901636,Ad,T
290,2,4,2,3,5.8432938,-0.53645024,0.95315921,0.55304268,-0.22193101,3.6417188,Ad,T
291,2,4,2,3,5.953863,-0.42276342,1.1087862,0.60811135,-0.2543654,3.4410314,Ad,T
292,2,4,2,3,5.5792748,-0.6424176,0.83910163,0.46210276,-0.16371181,4.0095602,Ad,T
293,2,4,2,3,5.7632815,-0.15666203,0.88899312,0.53738543,-0.30571152,3.9144611,Ad,T
294,2,4,2,3,5.7258267,-0.73479502,1.2364946,0.55317315,-0.32457086,3.9021818,Ad,T
295,2,4,2,3,5.8082823,-0.5769767,0.93692825,0.57126733,-0.26316723,4.3783114,Ad,T
296,2,4,2,3,5.2357681,-0.29730018,1.1865673,0.63537719,-0.19360419,3.5374302,Ad,T
297,2,4,2,3,5.9076843,0.17151747,0.86014649,0.51477752,-0.070512656,3.2483501,Ad,T
298,2,4,2,3,6.3680553,-0.36354312,0.97612568,0.66834524,-0.33859693,4.0776222,Ad,T
299,2,4,2,3,5.9597563,-0.18346735,1.4974113,0.46489085,0.54804209,3.9494994,Ad,T
300,2,4,2,3,5.8920142,-0.18827902999999999,1.1769144,0.66862874,-0.25634271,3.646718,Ad,T
301,2,4,2,3,5.5106296,0.13355169,1.1150449,0.56409772,-0.41654397,3.8975923,Ad,T
302,2,4,2,3,5.7411476,0.56945404,1.0492976,0.61898911,-0.44778877,2.388872,Ad,T
303,2,4,2,3,5.7779864,-0.4406195,1.0485419,0.52273262,-0.17538797,3.463757,Ad,T
304,2,4,2,3,5.9104609,-0.75542091,0.86939894,0.57874837,-0.077769769,3.7492664000000002,Ad,T
305,2,4,2,3,5.2922885,-0.25739151,1.141704,0.59607167,-0.095269355,3.9473437,Ad,T
306,2,4,2,3,5.9882745,-0.23613642,1.1897598,0.47804361,-0.29923725,3.6924383,Ad,T
307,2,4,2,3,5.8308428,-0.45752101,1.1695165,0.37301018,-0.59023841,3.6422119,Ad,T
308,2,4,2,3,5.8397627,-0.43732738,1.0091178,0.51507067,-0.66244628,3.3527697,Ad,T
309,2,4,2,3,5.7192291,-0.49005896,1.0514917,0.52540808,-0.085308734,3.1548521,Ad,T
310,2,4,2,3,5.6724715,-0.54619091,0.97454539,0.52001195,0.18582213,3.9881343,Ad,T
311,2,4,2,3,5.9373697,-0.11311885,0.9933063,0.43974321,-0.23062248,2.7698522,Ad,T
312,2,4,2,3,6.2952466,-0.25881309,1.0750098,0.53272874,-0.36177506,3.8613679,Ad,T
313,2,4,2,3,5.7839668,-0.14907659,0.85775195,0.70958697,-0.19668746,3.9443456,Ad,T
314,2,4,2,3,5.9279859,-0.14750707,1.091709,0.59644443,-0.32735624,3.5612274,Ad,T
315,2,4,2,3,5.8088241,-0.17897476,0.99120167,0.53989898,-0.44509891,3.6367055,Ad,T
316,2,4,2,3,6.0180802,0.12584451,1.0680499,0.5695873,0.29770325,3.2229214,Ad,T
317,2,4,2,3,5.7596965,-0.01144788,1.1188743,0.51431914,-0.33823336,4.1246847,Ad,T
318,2,4,2,3,6.1987019,-0.29558803,1.2548725,0.58813295,-0.13985343,3.9524989,Ad,T
319,2,4,2,3,5.931321,-0.53505029,1.1474356000000001,0.64087433,-0.76852369,4.1681346,Ad,T
320,2,4,2,3,5.2844215,-0.073780275,1.2061928,0.59926473,-0.15163742,2.7891491,Ad,T
321,2,4,2,3,5.9253067,-0.22594576,1.2968824,0.58967027,-0.29184768,3.2096694,Ad,T
322,2,4,2,3,5.7783783,-0.31833293,1.0654486,0.59216685,0.20751673,3.5636975,Ad,T
323,2,4,2,3,5.3341278,-0.15597751,1.0097982,0.57682598,0.053040455,3.5418643,Ad,T
324,2,4,2,3,6.804557,-0.45334494,0.97468989,0.42535915,-0.27860114,3.6444245,Ad,T
325,2,4,2,3,6.6017529,-0.3374234,0.90292834,0.50947383,-0.50692055,3.2018448,Ad,T
326,2,4,2,3,5.5551743,0.10953583,1.1197287,0.55233454,-0.41057568,3.0806762,Ad,T
327,2,4,2,3,6.6421771,-0.28611654,1.1400923,0.54163789,-0.46520059,4.2556756,Ad,T
328,2,4,2,3,6.1071088,-0.47504996,1.0226957,0.54613472,-0.022884761,3.2117015,Ad,T
